DAY_KEY,CUSTOMER_KEY,ORDER_ID,PRODUCT_KEY,QUANTITY_ORDERED,ORDER_DOLLARS,ORDER_COST
1936,89,4161567,50,2,420.8,328.22
1936,89,4161567,59,1,76.45,72.62
1936,89,4161567,73,1,114.87,99.93
1936,89,4161567,58,2,149.48,118.08
1936,89,4161567,82,1,10.96,9.75
1936,89,4161567,77,1,18.35,16.33
1936,89,4161567,11,1,9.69,7.17
1936,89,4161567,47,1,21.22,17.18
1936,89,4161567,81,2,21.92,19.5
1936,262,4162001,10,1,52.77,37.46
1936,262,4162001,68,1,96.7,81.22
1936,262,4162001,63,2,34.72,31.24
1936,262,4162001,50,2,420.8,328.22
1936,348,4162816,4,1,2.4,1.82
1936,348,4162816,48,1,1.26,1.12
1936,348,4162816,66,1,79.44,76.26
1936,348,4162816,79,1,242.9,191.89
1936,348,4162816,5,3,538.56,463.14
1937,251,4162902,1,1,98.5,96.53
1937,251,4162902,30,5,534.95,379.8
1937,251,4162902,6,2,100.64,93.58
1937,251,4162902,77,1,18.35,16.33
1937,145,4163779,8,2,396.86,329.38
1937,145,4163779,55,1,4.18,3.97
1937,145,4163779,36,1,42.7,32.45
1937,145,4163779,39,1,2,1.94
1937,145,4163779,52,1,16.59,14.59
1937,145,4163779,32,2,3.14,2.98
1937,145,4163779,72,1,43.28,40.68
1937,145,4163779,34,2,62.92,46.56
1937,145,4163779,42,5,185.05,129.5
1937,145,4163779,53,1,48.96,47.49
1937,145,4163779,44,1,18.91,15.12
1937,145,4163779,33,1,4.11,3.24
1937,145,4163779,4,1,2.4,1.82
1937,145,4163779,47,1,21.22,17.18
1937,145,4163779,29,1,3.06,2.14
1937,145,4163779,9,4,4.76,4.16
1937,145,4163779,31,1,3.37,2.69
1937,145,4163779,65,2,9.14,7.12
1937,145,4163779,7,3,109.92,91.23
1937,145,4163779,24,1,18.63,17.88
1937,145,4163779,35,1,135.86,111.4
1937,145,4163779,2,1,71.16,64.04
1937,145,4163779,71,4,60.24,44.56
1937,145,4163779,67,2,348.08,309.78
1937,145,4163779,11,2,19.38,14.34
1937,145,4163779,51,1,1.59,1.49
1937,145,4163779,66,1,79.44,76.26
1937,145,4163779,76,1,55.8,40.17
1937,145,4163779,12,3,5.25,4.44
1937,145,4163779,50,3,631.2,492.33
1937,145,4163779,48,3,3.78,3.36
1937,145,4163779,73,3,344.61,299.79
1937,145,4163779,75,3,744.54,692.4
1937,145,4163779,16,3,182.49,153.27
1937,145,4163779,13,1,49.11,41.74
1937,145,4163779,15,1,23.37,22.9
1937,145,4163779,22,4,14.28,13.12
1937,145,4163779,63,2,34.72,31.24
1937,145,4163779,3,1,21.55,15.94
1937,145,4163779,28,3,40.08,29.64
1937,81,4164552,62,1,3.99,3.71
1937,81,4164552,80,1,140.53,129.28
1937,81,4164552,55,1,4.18,3.97
1937,81,4164552,22,2,7.14,6.56
1937,81,4164552,35,1,135.86,111.4
1937,81,4164552,25,2,261.2,211.56
1937,81,4164552,58,4,298.96,236.16
1937,81,4164552,56,1,1.1,0.93
1937,81,4164552,44,1,18.91,15.12
1937,81,4164552,15,2,46.74,45.8
1937,81,4164552,47,1,21.22,17.18
1937,81,4164552,12,1,1.75,1.48
1937,81,4164552,32,1,1.57,1.49
1937,81,4164552,10,1,52.77,37.46
1937,81,4164552,5,1,179.52,154.38
1937,81,4164552,72,3,129.84,122.04
1937,81,4164552,7,4,146.56,121.64
1937,81,4164552,61,4,4.36,3.32
1937,81,4164552,51,3,4.77,4.47
1937,92,4165462,75,5,1240.9,1154
1937,92,4165462,53,1,48.96,47.49
1937,92,4165462,82,3,32.88,29.25
1937,92,4165462,74,3,10.08,9.36
1937,92,4165462,57,1,10.65,9.47
1937,321,4165971,33,1,4.11,3.24
1937,321,4165971,68,4,386.8,324.88
1937,321,4165971,55,1,4.18,3.97
1937,321,4165971,25,3,391.8,317.34
1937,321,4165971,81,2,21.92,19.5
1937,321,4165971,79,3,728.7,575.67
1937,321,4165971,40,1,31.81,24.17
1937,321,4165971,76,3,167.4,120.51
1937,321,4165971,58,1,74.74,59.04
1937,321,4165971,12,1,1.75,1.48
1937,321,4165971,38,1,1.26,1.05
1937,321,4165971,44,1,18.91,15.12
1937,321,4165971,36,5,213.5,162.25
1937,321,4165971,54,4,160.6,126.84
1937,321,4165971,47,1,21.22,17.18
1937,321,4165971,15,1,23.37,22.9
1937,321,4165971,37,1,5.41,4.43
1937,321,4165971,73,2,229.74,199.86
1937,321,4165971,56,2,2.2,1.86
1937,321,4165971,2,2,142.32,128.08
1937,321,4165971,17,1,31.96,27.48
1937,321,4165971,24,2,37.26,35.76
1937,321,4165971,14,4,981.64,883.44
1937,321,4165971,31,4,13.48,10.76
1937,321,4165971,62,1,3.99,3.71
1937,321,4165971,63,5,86.8,78.1
1937,321,4165971,3,1,21.55,15.94
1937,321,4165971,50,1,210.4,164.11
1937,321,4165971,32,2,3.14,2.98
1937,321,4165971,45,1,6.84,4.99
1937,321,4165971,59,1,76.45,72.62
1937,321,4165971,30,3,320.97,227.88
1937,321,4165971,10,3,158.31,112.38
1937,321,4165971,29,1,3.06,2.14
1937,321,4165971,13,1,49.11,41.74
1937,321,4165971,16,1,60.83,51.09
1937,321,4165971,82,2,21.92,19.5
1937,321,4165971,5,1,179.52,154.38
1937,321,4165971,6,1,50.32,46.79
1937,321,4165971,11,1,9.69,7.17
1937,321,4165971,72,4,173.12,162.72
1937,266,4166219,72,2,86.56,81.36
1937,266,4166219,21,4,52.52,50.92
1937,266,4166219,77,1,18.35,16.33
1937,107,4166844,33,1,4.11,3.24
1937,107,4166844,7,1,36.64,30.41
1937,107,4166844,61,1,1.09,0.83
1937,107,4166844,50,2,420.8,328.22
1938,104,4167731,23,3,527.76,501.36
1938,104,4167731,78,3,658.35,487.17
1938,104,4167731,1,1,98.5,96.53
1938,104,4167731,19,3,239.55,172.47
1938,104,4167731,6,1,50.32,46.79
1938,104,4167731,18,2,5.88,5.34
1938,104,4167731,76,1,55.8,40.17
1938,104,4167731,45,2,13.68,9.98
1938,104,4167731,32,4,6.28,5.96
1938,104,4167731,54,2,80.3,63.42
1938,104,4167731,33,2,8.22,6.48
1938,104,4167731,70,2,4.78,4.3
1938,104,4167731,65,2,9.14,7.12
1938,104,4167731,11,1,9.69,7.17
1938,104,4167731,72,4,173.12,162.72
1938,104,4167731,80,2,281.06,258.56
1938,104,4167731,73,1,114.87,99.93
1938,104,4167731,29,2,6.12,4.28
1938,104,4167731,37,2,10.82,8.86
1938,104,4167731,2,1,71.16,64.04
1938,104,4167731,52,2,33.18,29.18
1938,104,4167731,38,3,3.78,3.15
1938,104,4167731,64,2,368.16,279.8
1938,104,4167731,57,3,31.95,28.41
1938,104,4167731,27,3,95.43,78.24
1938,104,4167731,47,2,42.44,34.36
1938,277,4168643,20,2,100.18,75.12
1938,277,4168643,61,2,2.18,1.66
1938,277,4168643,48,2,2.52,2.24
1938,277,4168643,49,4,30.4,23.08
1938,277,4168643,26,4,275.44,250.64
1938,277,4168643,78,3,658.35,487.17
1938,277,4168643,55,1,4.18,3.97
1938,173,4169557,42,1,37.01,25.9
1938,173,4169557,32,1,1.57,1.49
1938,173,4169557,25,2,261.2,211.56
1939,170,4169630,12,3,5.25,4.44
1939,170,4169630,53,2,97.92,94.98
1939,170,4169630,43,1,5.35,4.86
1939,289,4170435,31,1,3.37,2.69
1939,289,4170435,37,3,16.23,13.29
1939,289,4170435,9,3,3.57,3.12
1939,289,4170435,26,4,275.44,250.64
1939,289,4170435,22,3,10.71,9.84
1939,289,4170435,69,1,4.61,3.91
1939,289,4170435,5,1,179.52,154.38
1939,289,4170435,25,4,522.4,423.12
1939,289,4170435,79,3,728.7,575.67
1939,289,4170435,75,3,744.54,692.4
1939,289,4170435,20,1,50.09,37.56
1939,289,4170435,11,1,9.69,7.17
1939,289,4170435,45,2,13.68,9.98
1939,289,4170435,67,2,348.08,309.78
1939,289,4170435,70,2,4.78,4.3
1939,138,4170665,23,2,351.84,334.24
1939,138,4170665,52,4,66.36,58.36
1939,138,4170665,26,1,68.86,62.66
1939,107,4170688,66,1,79.44,76.26
1939,107,4170688,45,2,13.68,9.98
1939,107,4170688,67,1,174.04,154.89
1939,107,4170688,78,1,219.45,162.39
1939,107,4170688,20,5,250.45,187.8
1939,138,4171188,3,1,21.55,15.94
1939,138,4171188,48,1,1.26,1.12
1939,138,4171188,65,1,4.57,3.56
1939,138,4171188,37,2,10.82,8.86
1939,138,4171188,29,4,12.24,8.56
1939,138,4171188,36,4,170.8,129.8
1939,138,4171188,13,1,49.11,41.74
1939,138,4171188,70,1,2.39,2.15
1939,138,4171188,47,1,21.22,17.18
1939,138,4171188,51,2,3.18,2.98
1939,138,4171188,73,3,344.61,299.79
1939,138,4171188,2,5,355.8,320.2
1939,138,4171188,68,1,96.7,81.22
1939,138,4171188,18,1,2.94,2.67
1939,138,4171188,72,1,43.28,40.68
1939,138,4171188,53,4,195.84,189.96
1939,138,4171188,64,5,920.4,699.5
1939,138,4171188,32,1,1.57,1.49
1939,138,4171188,79,1,242.9,191.89
1939,138,4171188,80,1,140.53,129.28
1939,138,4171188,75,3,744.54,692.4
1939,138,4171188,33,1,4.11,3.24
1939,138,4171188,71,2,30.12,22.28
1939,138,4171188,22,1,3.57,3.28
1939,138,4171188,6,4,201.28,187.16
1939,138,4171188,30,5,534.95,379.8
1939,138,4171188,16,1,60.83,51.09
1940,332,4171422,82,4,43.84,39
1940,332,4171422,26,3,206.58,187.98
1940,332,4171422,35,3,407.58,334.2
1940,332,4171422,17,5,159.8,137.4
1940,332,4171422,55,2,8.36,7.94
1940,332,4171422,10,2,105.54,74.92
1940,332,4171422,76,2,111.6,80.34
1940,332,4171422,75,3,744.54,692.4
1940,332,4171422,12,1,1.75,1.48
1940,332,4171422,15,1,23.37,22.9
1940,397,4171892,39,2,4,3.88
1940,397,4171892,32,1,1.57,1.49
1940,397,4171892,33,2,8.22,6.48
1940,397,4171892,14,2,490.82,441.72
1940,397,4171892,62,4,15.96,14.84
1940,397,4171892,23,1,175.92,167.12
1940,397,4171892,3,4,86.2,63.76
1940,397,4171892,34,2,62.92,46.56
1940,397,4171892,19,2,159.7,114.98
1940,397,4171892,63,1,17.36,15.62
1940,397,4171892,72,1,43.28,40.68
1940,397,4171892,58,1,74.74,59.04
1940,23,4172801,39,3,6,5.82
1940,23,4172801,70,1,2.39,2.15
1940,23,4172801,42,1,37.01,25.9
1940,23,4172801,77,1,18.35,16.33
1940,23,4172801,76,1,55.8,40.17
1940,23,4172801,17,1,31.96,27.48
1940,23,4172801,60,2,146.2,140.34
1940,23,4172801,56,1,1.1,0.93
1940,23,4172801,35,1,135.86,111.4
1940,23,4172801,52,3,49.77,43.77
1940,167,4173598,7,4,146.56,121.64
1940,167,4173598,21,2,26.26,25.46
1940,167,4173598,3,5,107.75,79.7
1940,167,4173598,43,1,5.35,4.86
1940,167,4173598,60,3,219.3,210.51
1940,167,4173598,12,1,1.75,1.48
1940,5,4174147,69,3,13.83,11.73
1940,5,4174147,8,4,793.72,658.76
1940,5,4174147,55,4,16.72,15.88
1940,391,4174194,12,1,1.75,1.48
1940,391,4174194,67,3,522.12,464.67
1940,391,4174194,33,1,4.11,3.24
1940,391,4174194,82,3,32.88,29.25
1940,391,4174194,46,1,1.08,1
1940,391,4174194,23,1,175.92,167.12
1940,391,4174194,40,1,31.81,24.17
1940,391,4174194,14,2,490.82,441.72
1940,391,4174194,65,3,13.71,10.68
1940,391,4174194,34,1,31.46,23.28
1940,391,4174194,25,2,261.2,211.56
1940,391,4174194,44,4,75.64,60.48
1940,391,4174194,47,1,21.22,17.18
1940,391,4174194,66,2,158.88,152.52
1940,266,4174891,21,2,26.26,25.46
1940,266,4174891,2,4,284.64,256.16
1940,189,4175662,53,2,97.92,94.98
1940,189,4175662,1,1,98.5,96.53
1940,189,4175662,44,2,37.82,30.24
1940,189,4175662,81,1,10.96,9.75
1940,219,4175778,8,1,198.43,164.69
1940,219,4175778,45,1,6.84,4.99
1940,219,4175778,60,1,73.1,70.17
1940,219,4175778,17,1,31.96,27.48
1940,219,4175778,16,1,60.83,51.09
1940,219,4175778,1,2,197,193.06
1940,219,4175778,46,2,2.16,2
1940,219,4175778,34,3,94.38,69.84
1940,219,4175778,64,1,184.08,139.9
1940,219,4175778,21,1,13.13,12.73
1940,219,4175778,38,3,3.78,3.15
1940,219,4175778,48,1,1.26,1.12
1940,219,4175778,72,2,86.56,81.36
1940,219,4175778,3,2,43.1,31.88
1940,219,4175778,43,1,5.35,4.86
1940,206,4176363,7,3,109.92,91.23
1940,206,4176363,34,2,62.92,46.56
1940,206,4176363,46,3,3.24,3
1940,206,4176363,76,1,55.8,40.17
1940,315,4176468,1,1,98.5,96.53
1940,315,4176468,59,1,76.45,72.62
1940,315,4176468,53,4,195.84,189.96
1940,315,4176468,11,1,9.69,7.17
1940,315,4176468,32,1,1.57,1.49
1940,315,4176468,73,1,114.87,99.93
1940,315,4176468,27,1,31.81,26.08
1940,315,4176468,37,1,5.41,4.43
1940,315,4176468,69,2,9.22,7.82
1940,315,4176468,58,3,224.22,177.12
1940,315,4176468,39,3,6,5.82
1940,315,4176468,21,2,26.26,25.46
1940,315,4176468,20,2,100.18,75.12
1940,315,4176468,76,1,55.8,40.17
1940,315,4176468,55,1,4.18,3.97
1940,315,4176468,30,1,106.99,75.96
1940,315,4176468,6,1,50.32,46.79
1940,315,4176468,71,1,15.06,11.14
1940,315,4176468,25,3,391.8,317.34
1940,315,4176468,79,1,242.9,191.89
1940,315,4176468,72,1,43.28,40.68
1940,315,4176468,74,2,6.72,6.24
1940,315,4176468,56,4,4.4,3.72
1940,315,4176468,5,1,179.52,154.38
1940,315,4176468,16,1,60.83,51.09
1940,315,4176468,62,1,3.99,3.71
1940,315,4176468,2,2,142.32,128.08
1940,315,4176468,77,1,18.35,16.33
1940,315,4176468,68,1,96.7,81.22
1940,315,4176468,75,1,248.18,230.8
1940,315,4176468,60,2,146.2,140.34
1940,315,4176468,64,1,184.08,139.9
1940,392,4176631,42,1,37.01,25.9
1940,333,4176840,66,1,79.44,76.26
1940,333,4176840,40,3,95.43,72.51
1940,333,4176840,74,3,10.08,9.36
1940,333,4176840,56,4,4.4,3.72
1940,333,4176840,59,4,305.8,290.48
1940,333,4176840,80,2,281.06,258.56
1940,333,4176840,75,2,496.36,461.6
1940,333,4176840,32,2,3.14,2.98
1940,174,4176931,78,2,438.9,324.78
1940,174,4176931,27,2,63.62,52.16
1940,174,4176931,74,1,3.36,3.12
1940,174,4176931,26,1,68.86,62.66
1940,174,4176931,28,3,40.08,29.64
1940,174,4176931,14,2,490.82,441.72
1940,174,4176931,53,2,97.92,94.98
1940,174,4176931,33,2,8.22,6.48
1940,54,4176999,17,4,127.84,109.92
1940,54,4176999,66,1,79.44,76.26
1940,54,4176999,19,1,79.85,57.49
1940,54,4176999,45,2,13.68,9.98
1940,54,4176999,53,3,146.88,142.47
1940,54,4176999,52,1,16.59,14.59
1940,54,4176999,64,1,184.08,139.9
1940,54,4176999,36,1,42.7,32.45
1940,54,4176999,20,1,50.09,37.56
1940,54,4176999,63,3,52.08,46.86
1940,54,4176999,32,1,1.57,1.49
1940,54,4176999,51,4,6.36,5.96
1940,371,4177200,25,2,261.2,211.56
1940,371,4177200,18,1,2.94,2.67
1940,371,4177200,74,3,10.08,9.36
1940,371,4177200,78,1,219.45,162.39
1940,371,4177200,36,1,42.7,32.45
1940,371,4177200,4,4,9.6,7.28
1940,371,4177200,1,3,295.5,289.59
1940,371,4177200,12,1,1.75,1.48
1940,371,4177200,51,1,1.59,1.49
1940,371,4177200,14,3,736.23,662.58
1940,371,4177200,38,3,3.78,3.15
1940,371,4177200,81,1,10.96,9.75
1940,371,4177200,48,4,5.04,4.48
1940,371,4177200,30,4,427.96,303.84
1940,371,4177200,23,1,175.92,167.12
1940,371,4177200,24,4,74.52,71.52
1940,371,4177200,61,3,3.27,2.49
1940,371,4177200,33,1,4.11,3.24
1940,371,4177200,16,2,121.66,102.18
1940,371,4177200,35,3,407.58,334.2
1940,371,4177200,31,1,3.37,2.69
1940,371,4177200,37,1,5.41,4.43
1940,147,4177972,14,1,245.41,220.86
1940,147,4177972,39,1,2,1.94
1940,147,4177972,80,3,421.59,387.84
1940,147,4177972,65,1,4.57,3.56
1940,147,4177972,26,2,137.72,125.32
1940,147,4177972,73,4,459.48,399.72
1940,147,4177972,82,3,32.88,29.25
1940,147,4177972,43,1,5.35,4.86
1940,147,4177972,67,5,870.2,774.45
1940,147,4177972,60,1,73.1,70.17
1940,147,4177972,31,4,13.48,10.76
1941,224,4178158,19,1,79.85,57.49
1941,224,4178158,46,2,2.16,2
1941,224,4178158,52,2,33.18,29.18
1941,224,4178158,37,3,16.23,13.29
1941,224,4178158,58,1,74.74,59.04
1941,224,4178158,73,2,229.74,199.86
1941,224,4178158,56,4,4.4,3.72
1941,224,4178158,40,1,31.81,24.17
1941,224,4178158,60,2,146.2,140.34
1942,178,4178532,30,1,106.99,75.96
1942,178,4178532,78,2,438.9,324.78
1942,178,4178532,29,1,3.06,2.14
1942,178,4178532,80,1,140.53,129.28
1942,178,4178532,63,2,34.72,31.24
1942,178,4178532,15,2,46.74,45.8
1942,178,4178532,48,4,5.04,4.48
1942,178,4178532,16,1,60.83,51.09
1942,178,4178532,62,1,3.99,3.71
1942,178,4178532,52,4,66.36,58.36
1942,178,4178532,58,2,149.48,118.08
1942,178,4178532,55,2,8.36,7.94
1942,178,4178532,21,5,65.65,63.65
1942,178,4178532,10,1,52.77,37.46
1942,178,4178532,11,1,9.69,7.17
1942,178,4178532,42,2,74.02,51.8
1942,178,4178532,61,1,1.09,0.83
1942,178,4178532,44,1,18.91,15.12
1942,178,4178532,51,1,1.59,1.49
1942,178,4178532,22,4,14.28,13.12
1942,178,4178532,37,3,16.23,13.29
1942,178,4178532,60,2,146.2,140.34
1943,164,4178737,72,1,43.28,40.68
1943,164,4178737,55,1,4.18,3.97
1943,164,4178737,5,4,718.08,617.52
1943,164,4178737,68,2,193.4,162.44
1943,164,4178737,78,4,877.8,649.56
1943,164,4178737,20,4,200.36,150.24
1943,164,4178737,75,1,248.18,230.8
1943,164,4178737,62,3,11.97,11.13
1943,164,4178737,38,2,2.52,2.1
1943,164,4178737,50,1,210.4,164.11
1943,164,4178737,37,1,5.41,4.43
1943,164,4178737,65,3,13.71,10.68
1943,164,4178737,21,1,13.13,12.73
1944,383,4178996,38,1,1.26,1.05
1944,383,4178996,46,1,1.08,1
1944,383,4178996,25,4,522.4,423.12
1944,206,4179432,72,3,129.84,122.04
1944,206,4179432,12,3,5.25,4.44
1944,206,4179432,3,1,21.55,15.94
1944,206,4179432,79,1,242.9,191.89
1944,206,4179432,47,3,63.66,51.54
1944,206,4179432,38,3,3.78,3.15
1944,206,4179432,58,1,74.74,59.04
1944,206,4179432,7,1,36.64,30.41
1944,206,4179432,51,2,3.18,2.98
1944,206,4179432,1,1,98.5,96.53
1944,206,4179432,69,1,4.61,3.91
1944,206,4179432,68,3,290.1,243.66
1944,206,4179432,18,3,8.82,8.01
1944,206,4179432,36,1,42.7,32.45
1944,206,4179432,39,1,2,1.94
1944,318,4179729,47,3,63.66,51.54
1944,318,4179729,52,1,16.59,14.59
1944,318,4179729,55,3,12.54,11.91
1944,318,4179729,4,1,2.4,1.82
1944,102,4179908,51,2,3.18,2.98
1944,102,4179908,40,1,31.81,24.17
1944,102,4179908,73,1,114.87,99.93
1944,102,4179908,70,1,2.39,2.15
1944,102,4179908,35,1,135.86,111.4
1944,102,4179908,58,2,149.48,118.08
1944,102,4179908,7,3,109.92,91.23
1944,350,4180904,75,4,992.72,923.2
1944,350,4180904,7,5,183.2,152.05
1944,350,4180904,82,1,10.96,9.75
1944,350,4180904,77,1,18.35,16.33
1944,307,4181311,70,5,11.95,10.75
1944,307,4181311,42,1,37.01,25.9
1944,96,4181782,53,5,244.8,237.45
1944,96,4181782,4,2,4.8,3.64
1944,96,4181782,49,2,15.2,11.54
1944,96,4181782,43,3,16.05,14.58
1944,96,4181782,39,2,4,3.88
1944,96,4181782,31,3,10.11,8.07
1944,3,4182694,15,2,46.74,45.8
1944,3,4182694,39,5,10,9.7
1944,3,4182694,4,2,4.8,3.64
1944,3,4182694,55,1,4.18,3.97
1944,3,4182694,46,2,2.16,2
1944,3,4182694,37,1,5.41,4.43
1944,3,4182694,61,4,4.36,3.32
1944,3,4182694,67,1,174.04,154.89
1944,3,4182694,6,1,50.32,46.79
1944,3,4182694,60,1,73.1,70.17
1944,3,4182694,69,1,4.61,3.91
1944,3,4182694,80,1,140.53,129.28
1944,3,4182694,32,3,4.71,4.47
1944,3,4182694,53,1,48.96,47.49
1944,3,4182694,81,5,54.8,48.75
1944,3,4182694,68,1,96.7,81.22
1944,183,4183522,36,3,128.1,97.35
1944,183,4183522,51,5,7.95,7.45
1944,183,4183522,25,2,261.2,211.56
1944,183,4183522,29,1,3.06,2.14
1944,183,4183522,7,1,36.64,30.41
1944,85,4184456,63,3,52.08,46.86
1944,85,4184456,59,2,152.9,145.24
1944,85,4184456,7,2,73.28,60.82
1944,85,4184456,54,1,40.15,31.71
1944,85,4184456,68,1,96.7,81.22
1944,85,4184456,44,4,75.64,60.48
1944,85,4184456,60,2,146.2,140.34
1944,85,4184456,38,2,2.52,2.1
1944,85,4184456,52,1,16.59,14.59
1944,85,4184456,81,1,10.96,9.75
1944,85,4184456,48,3,3.78,3.36
1944,85,4184456,11,3,29.07,21.51
1944,85,4184456,17,1,31.96,27.48
1944,85,4184456,73,1,114.87,99.93
1944,34,4184681,25,2,261.2,211.56
1944,34,4184681,67,1,174.04,154.89
1944,34,4184681,36,3,128.1,97.35
1944,34,4184681,68,1,96.7,81.22
1944,34,4184681,18,1,2.94,2.67
1944,34,4184681,57,4,42.6,37.88
1944,61,4185030,40,1,31.81,24.17
1944,61,4185030,43,1,5.35,4.86
1944,61,4185030,31,3,10.11,8.07
1944,61,4185030,38,2,2.52,2.1
1944,61,4185030,21,1,13.13,12.73
1944,61,4185030,59,2,152.9,145.24
1944,233,4185523,80,1,140.53,129.28
1944,233,4185523,70,3,7.17,6.45
1944,233,4185523,77,3,55.05,48.99
1944,233,4185523,50,2,420.8,328.22
1944,233,4185523,12,1,1.75,1.48
1944,233,4185523,55,1,4.18,3.97
1944,233,4185523,75,2,496.36,461.6
1944,233,4185523,29,1,3.06,2.14
1944,233,4185523,16,1,60.83,51.09
1944,233,4185523,26,1,68.86,62.66
1944,233,4185523,82,1,10.96,9.75
1944,233,4185523,20,2,100.18,75.12
1944,233,4185523,36,2,85.4,64.9
1944,233,4185523,9,4,4.76,4.16
1944,233,4185523,72,2,86.56,81.36
1944,230,4185547,81,3,32.88,29.25
1944,230,4185547,12,2,3.5,2.96
1944,230,4185547,66,2,158.88,152.52
1944,230,4185547,48,1,1.26,1.12
1944,133,4185669,39,1,2,1.94
1944,133,4185669,68,5,483.5,406.1
1944,133,4185669,15,2,46.74,45.8
1944,133,4185669,3,1,21.55,15.94
1944,133,4185669,58,3,224.22,177.12
1944,133,4185669,12,1,1.75,1.48
1945,18,4185897,63,1,17.36,15.62
1945,18,4185897,47,2,42.44,34.36
1946,215,4186659,4,1,2.4,1.82
1946,215,4186659,72,2,86.56,81.36
1946,215,4186659,33,1,4.11,3.24
1946,215,4186659,2,1,71.16,64.04
1946,215,4186659,47,2,42.44,34.36
1946,215,4186659,50,5,1052,820.55
1946,215,4186659,32,1,1.57,1.49
1946,215,4186659,58,1,74.74,59.04
1946,215,4186659,75,2,496.36,461.6
1946,215,4186659,36,1,42.7,32.45
1946,215,4186659,34,1,31.46,23.28
1946,215,4186659,55,1,4.18,3.97
1946,215,4186659,64,1,184.08,139.9
1946,215,4186659,31,4,13.48,10.76
1946,148,4187180,32,2,3.14,2.98
1946,148,4187180,39,2,4,3.88
1946,148,4187180,58,2,149.48,118.08
1946,148,4187180,35,1,135.86,111.4
1946,148,4187180,71,4,60.24,44.56
1946,148,4187180,31,3,10.11,8.07
1946,148,4187180,22,1,3.57,3.28
1946,148,4187180,72,1,43.28,40.68
1946,148,4187180,80,1,140.53,129.28
1946,148,4187180,75,2,496.36,461.6
1946,148,4187180,54,1,40.15,31.71
1946,148,4187180,16,1,60.83,51.09
1946,148,4187180,12,1,1.75,1.48
1946,148,4187180,19,1,79.85,57.49
1946,148,4187180,46,4,4.32,4
1946,148,4187180,66,1,79.44,76.26
1946,148,4187180,65,3,13.71,10.68
1946,148,4187180,27,1,31.81,26.08
1946,148,4187180,67,2,348.08,309.78
1946,148,4187180,51,3,4.77,4.47
1946,148,4187180,56,1,1.1,0.93
1946,148,4187180,55,2,8.36,7.94
1946,148,4187180,81,1,10.96,9.75
1946,172,4187853,50,1,210.4,164.11
1946,172,4187853,29,1,3.06,2.14
1946,172,4187853,64,1,184.08,139.9
1946,172,4187853,10,3,158.31,112.38
1946,172,4187853,4,2,4.8,3.64
1946,172,4187853,54,4,160.6,126.84
1946,116,4188754,17,1,31.96,27.48
1946,116,4188754,38,2,2.52,2.1
1946,116,4188754,68,1,96.7,81.22
1946,116,4188754,75,2,496.36,461.6
1946,116,4188754,6,1,50.32,46.79
1946,116,4188754,13,2,98.22,83.48
1946,116,4188754,45,1,6.84,4.99
1946,116,4188754,41,2,23.76,18.52
1946,116,4188754,20,1,50.09,37.56
1946,116,4188754,51,1,1.59,1.49
1946,116,4188754,10,2,105.54,74.92
1946,116,4188754,49,4,30.4,23.08
1946,116,4188754,37,1,5.41,4.43
1946,116,4188754,21,5,65.65,63.65
1946,116,4188754,64,4,736.32,559.6
1946,116,4188754,57,1,10.65,9.47
1946,116,4188754,32,5,7.85,7.45
1946,116,4188754,47,2,42.44,34.36
1946,116,4188754,76,1,55.8,40.17
1946,116,4188754,2,1,71.16,64.04
1946,116,4188754,12,2,3.5,2.96
1946,116,4188754,72,2,86.56,81.36
1946,116,4188754,61,2,2.18,1.66
1946,116,4188754,54,1,40.15,31.71
1946,116,4188754,22,2,7.14,6.56
1946,116,4188754,36,3,128.1,97.35
1946,116,4188754,4,4,9.6,7.28
1946,116,4188754,26,3,206.58,187.98
1946,116,4188754,29,1,3.06,2.14
1946,116,4188754,55,1,4.18,3.97
1946,116,4188754,65,3,13.71,10.68
1946,322,4188761,76,4,223.2,160.68
1946,322,4188761,64,2,368.16,279.8
1946,322,4188761,35,5,679.3,557
1946,322,4188761,15,1,23.37,22.9
1946,322,4188761,32,4,6.28,5.96
1946,350,4189750,62,1,3.99,3.71
1946,165,4190606,13,1,49.11,41.74
1946,165,4190606,1,1,98.5,96.53
1946,165,4190606,39,4,8,7.76
1946,165,4190606,14,1,245.41,220.86
1946,165,4190606,5,4,718.08,617.52
1946,165,4190606,34,3,94.38,69.84
1946,165,4190606,51,2,3.18,2.98
1946,165,4190606,52,3,49.77,43.77
1946,165,4190606,28,4,53.44,39.52
1946,165,4190606,43,1,5.35,4.86
1946,165,4190606,26,1,68.86,62.66
1946,165,4190606,7,1,36.64,30.41
1946,165,4190606,31,1,3.37,2.69
1946,165,4190606,50,1,210.4,164.11
1946,165,4190606,45,1,6.84,4.99
1946,165,4190606,73,2,229.74,199.86
1946,165,4190606,23,3,527.76,501.36
1946,165,4190606,59,1,76.45,72.62
1946,165,4190606,20,1,50.09,37.56
1946,165,4190606,30,1,106.99,75.96
1946,165,4190606,48,1,1.26,1.12
1946,165,4190606,47,3,63.66,51.54
1946,165,4190606,25,1,130.6,105.78
1946,165,4190606,53,5,244.8,237.45
1946,165,4190606,70,3,7.17,6.45
1946,165,4190606,6,1,50.32,46.79
1946,165,4190606,19,2,159.7,114.98
1946,165,4190606,8,2,396.86,329.38
1946,165,4190606,76,3,167.4,120.51
